lat,lon,panoid,year,month
53.348020,-6.247574,nREzz9qEnOVh1XT_fWzvvw,2014,5
53.348020,-6.247014,K75VxrDJOQC9O7FK-8YMgw,2017,4
53.348021,-6.247548,V32hxGhKkeZIgpTU6dWA_A,2012,7
53.348021,-6.246980,0CTbzhlukJqH1I2dSJ8ALw,2009,3
53.348022,-6.247054,zBIMVqnpOemxCBMdVMtFJA,2014,6
53.348023,-6.247541,MfjnxCkxxzg0xUXzcpMnFQ,2017,7
53.348023,-6.254922,zMsCWi0UAMTcNHFSsuHq_g,2009,6
53.348025,-6.247626,S2exPcIdIWWa_7V44oSk4g,2012,7
53.348025,-6.247554,gWkoKSsW_h3fZEuO6wqxVg,2017,5
53.348026,-6.254891,AEvdUXBDrZtqTaQIwD9YHA,2009,9
53.348026,-6.247956,a7u0aKQDRbVSS0kgg5AznQ,2009,9
53.348028,-6.247892,OnkALDIlTRo6RCz8igMqQA,2009,6
53.348028,-6.247616,PIdzyiLuHWUaYtjQlnYATw,2017,7
53.348029,-6.247621,vbq0o4Q6Q0CNPfDfGVpQzg,2017,5
53.348029,-6.247135,ykk9Q8WIPVzCRS1EfMkrdw,2017,4
53.348029,-6.247949,iBuAREhfs4jiyuri9wnEbQ,2010,10
53.348032,-6.247750,WGj2LMkwCczfmA-85q09xg,2014,5
53.348032,-6.247199,jG1WfZ6cXfGn_exdQsQMjQ,2014,6
53.348033,-6.247779,hVX7Z5yzSExtLi4QLPnNBA,2012,7
53.348037,-6.247767,divK7bVG_X_3he2vx9MRhg,2017,7
53.348037,-6.248135,CKQwc5Ww7sMNDe68Rp5t5A,2010,10
53.348038,-6.248167,xtgjM1xPv_-3eVScPR0T-Q,2009,9
53.348038,-6.247853,BOealy22c0yaUEDFqJJqZA,2014,5
53.348039,-6.254921,xsR-rfyKu0wUtV8n-2AlAQ,2017,4
53.348040,-6.247931,JiJcFjAduy7ZZvtvbLnqvw,2012,7
53.348040,-6.247921,Jdbm4rYcKTpjUDPK_dy03A,2017,7
53.348041,-6.248225,2St7qT-BIirohOAPUJCItg,2010,10
53.348041,-6.247999,jVlLB0M394pODK9MU1bFRQ,2017,7
53.348041,-6.247323,DWw8GqA0X_vjzfmU6-9QPQ,2017,4
53.348041,-6.247889,NDuoYLkoFiTLkvYug7u29Q,2017,5
53.348042,-6.248009,gTTz492GIggxkdq3NCzUyA,2012,7
53.348042,-6.248235,Gt4hLfjfWZ_R0Hq4SffGYA,2009,9
53.348043,-6.247336,h3zE0Dy1WF69OfNwCIouiA,2009,3
53.348043,-6.247988,vAzkobojzOtN3pyoUyq0LA,2014,5
53.348044,-6.248162,Cmz8sKTUn2FSkI-WSj5Iow,2017,7
53.348046,-6.254935,tiQ2TaHW-wdgDXDwFDeeRQ,2017,7
53.348046,-6.254883,wdOmk39K_InrLvlaN91zJQ,2014,6
53.348047,-6.248244,5de1lztSND-SQzVQiOTmAA,2017,7
53.348048,-6.248164,333pNJBM42Mm4oiHZ8oheg,2012,7
53.348048,-6.255008,FmHkikvfMeJKjDyNlqpCFQ,2014,5
53.348050,-6.248411,kY4w2su0Eusyd8yDpTarpQ,2010,10
53.348050,-6.248375,ZJdYjMxRX1l7aCDvAwcBTQ,2009,9
53.348051,-6.248246,Jh1gGDo2INz3jgAYtRDAbw,2012,7
53.348053,-6.248317,9KmCExrRW8LZyNbw0L7mdg,2009,6
53.348054,-6.248401,57Yr25wymSqfFpwIgx7Mqg,2017,7
53.348055,-6.248502,SrMCTZC7dztRwgzUZkR_6Q,2010,10
53.348055,-6.248206,nUVTtW6dMBeZjRIhi2dbPQ,2014,5
53.348055,-6.248197,HDJxdqecfOpLFP5neZFmVg,2017,5
53.348058,-6.248408,AWKPPtsrgjsZEcToYMM2IQ,2012,7
53.348059,-6.251570,gAeqe0I6cWPt3i55j0eIzQ,2012,7
53.348059,-6.248524,O4Dw_dggGFuhx0q38T80pg,2009,9
53.348059,-6.248375,tt3PzX3LArIRf3FM5HzE-g,2014,5
53.348061,-6.248453,JbNxkcH3aSp4JeHxLhpyqg,2009,6
53.348061,-6.248348,0WBMBvHzwj7DGiR3nymrug,2017,5
53.348062,-6.248551,v0FZ-tDQbXRMyflavdfV-g,2017,7
53.348062,-6.248489,lIoFPoT_h64yEK2-B6nSBQ,2012,7
53.348063,-6.247592,76-azLGJ-t4FhWAGYxxuMA,2009,3
53.348065,-6.248681,0KYhMBrly82NAwg7j9UvOg,2010,10
53.348066,-6.251529,AQEfcOZO9MQFBoXlvM-Z-w,2009,9
53.348066,-6.248498,VQeAfWH1fKW045GEXs-v0w,2017,5
53.348067,-6.248477,FNXMfwjinV88AH6y_VNFzA,2014,5
53.348069,-6.248694,ZWgU8oJc8r8wRSIcZVoCeQ,2017,7
53.348069,-6.247753,xxjgSZUTGdISZNHtTl9dZg,2017,4
53.348070,-6.248644,TTho4F8gWDHOChS1W4iTrQ,2017,5
53.348071,-6.251634,26GhVZ3YIIy-VLBCRkhX1g,2011,5
53.348072,-6.248647,R18lUdwtV0AYKVpdtwcuSw,2009,6
53.348072,-6.248749,4ogIsJhHD3_y2kg5-Lm3HQ,2009,9
53.348074,-6.248734,PUcJox1Np4ym0gtXEqVijg,2012,7
53.348074,-6.248640,GsyIRUwHK5twb3dicM_AhA,2014,5
53.348074,-6.248788,nGFZ6DW-ySsMgP7c14QkvQ,2017,5
53.348075,-6.251615,2tUNLFAUHSthxpazIHkAHw,2017,5
53.348076,-6.248852,sKh5UaGhNUpIycbY3Hhi_Q,2010,10
53.348077,-6.251580,T3k9VwTJs5E8IF4Qx1_v-Q,2017,7
53.348077,-6.248833,oNlNYIPuiH4dtae6FYSVUA,2017,7
53.348078,-6.248814,jyxnUvN7LJjeW9Ib3rH49A,2012,7
53.348078,-6.247782,8mhv7daiVG8ghNTi6rvPdw,2009,3
53.348079,-6.248765,Lq9e_lrN_7q4PdtbooUkFA,2009,6
53.348082,-6.248935,yYHB7cY5JjGtdpHFxpkPKg,2010,10
53.348082,-6.248941,XSXQYPweTUNg1tGxoLWiNA,2017,5
53.348086,-6.248975,XyL_Ytcooae6KMTyrcmtwg,2017,7
53.348087,-6.248961,DO9FtKI9ntgQzNSydCUA1w,2012,7
53.348087,-6.248975,u-kGbkZuaTdV6YAOduMT_g,2009,9
53.348088,-6.248919,7wOLQQMnf4BnDwfUTkZqQg,2009,6
53.348093,-6.249101,4iDDVVEYxdFKCJW7bf8u_A,2017,5
53.348094,-6.251514,nqRLl0G82cPy5fQ3RrDmqg,2009,9
53.348095,-6.249128,rOByKirq9f6ln8bwgpTvSQ,2017,7
53.348096,-6.249157,wO01xN1PSAVlJQOgj_thyA,2010,10
53.348096,-6.249103,QuS6dg5iXejU88k0AYdu5Q,2012,7
53.348097,-6.249131,o9QIF0kTIc8quWB43j5l3w,2009,9
53.348097,-6.248112,A8u2Vd6XOLZ8NR345Ry4RA,2017,7
53.348099,-6.249119,ebEvXzySbNcExkKdpdm-Hg,2009,6
53.348102,-6.249269,hw3WrLe605-8LAjpmNXlWQ,2017,7
53.348102,-6.249167,vDoxbiT9bTmYsCj2vLjhEg,2014,5
53.348103,-6.249260,AAbpq_jDkgiufAeTV28hJQ,2017,5
53.348103,-6.249268,1lHGgtkqO5ibtLGWVXhmDQ,2010,10
53.348104,-6.249237,fRPNJqfpzfqEL7K2v1agdg,2012,7
53.348105,-6.249274,uJmO3y98_9GT3gj1gBiPjQ,2009,9
53.348106,-6.256358,76T2_etI406BwdJsXTdnJw,2011,3
53.348106,-6.248655,dXc1UMVSZ4N6_3_QKe45fw,2014,6
53.348106,-6.248264,GVdxNGTV2q2iAnb1zd1rCg,2014,6
53.348107,-6.251535,TOvqVo4GFyJkLt_N4uk77A,2012,7
53.348107,-6.249436,draMz-LSZQrwT3OaamK1HQ,2010,10
53.348108,-6.249249,7FK93392qAAKcNjJIEx2EA,2014,5
53.348109,-6.249434,5z2BgNfGhbHasfK7rifISg,2017,7
53.348109,-6.249399,iZmkjNcT_BcyrQerShJ_bg,2009,9
53.348109,-6.248270,zZRODE-1dgV9RUPu1_haEQ,2017,7
53.348109,-6.249274,25PPMutwulEJOTaqyi89xQ,2009,6
53.348111,-6.256361,Mi0f-7scYbqjzm3FXvhq9w,2009,6
53.348111,-6.249552,h6ILI5oYjvSeL1gTPniljw,2010,10
53.348111,-6.249418,Ta8d5s9AAW_YOpP13e7fPw,2017,5
53.348112,-6.249541,V4OnVxOjei8Q-AmkXik0CA,2009,9
53.348112,-6.249541,F1jzLiqj8H04D8iTKPI_UQ,2017,7
53.348113,-6.249578,SyWYaLAZUSIpmXZQlRCITA,2009,9
53.348113,-6.249582,IwiQ_sK-nfi5TlqT5X8_gw,2010,10
53.348113,-6.248240,-dWFQecEFxaAybL90lOXeg,2009,3
53.348113,-6.248331,zzsizZ7LZ7UkGYhiYg2E6Q,2017,5
53.348114,-6.249581,bB_D9OXzUFqf1b5TCzRRUw,2017,7
53.348114,-6.254927,cTzsYqAdKWKSkzBjZUfQ-Q,2017,4
53.348115,-6.248287,bu62792C5ORHDB2xWWYBRQ,2009,6
53.348116,-6.249695,SBzeUxyRGAxJ5drEo_KJqQ,2017,7
53.348117,-6.248401,gh-sgE9HG18PMX5Qyi8IVA,2014,6
53.348118,-6.248309,ixX4GG-TLrdck9fZH-Rm8Q,2009,7
53.348118,-6.248803,tHzu7omoeA5ifYyyybUEeg,2014,6
53.348119,-6.249116,FVcS5FKKWBhQx63AZXKW7Q,2014,6
53.348119,-6.249700,38wF4s_eXibqUWAWqcNMdQ,2009,9
53.348119,-6.249443,v5mNBtZygwlpsG0sFiZU_A,2012,7
53.348120,-6.248422,2DLYcnNSZwt-9dGiVijlFw,2017,7
53.348120,-6.249578,w2rD6_4ZIc4LKNWJQ40n4A,2017,5
53.348120,-6.248957,mTkuKA3rstwkQjwHyQv-qw,2014,6
53.348121,-6.249416,hWkAZ5VgxJjFOXIeeEX7dQ,2009,6
53.348122,-6.249739,2p3M-Q4nOUxADKHXiKwYAg,2010,10
53.348122,-6.249795,KI3b9fBxpCCFfpzrfNZpNw,2009,9
53.348122,-6.251543,bB1QEDZJaFzh3_ATR36k7w,2017,7
53.348123,-6.256329,1OEDPP9_dZA8jyBfx4MM_g,2011,5
53.348123,-6.249680,5ZzyqbNspOwPvIWBTqgtkg,2014,6
53.348123,-6.249828,Vbgi6L0zd4CKDpucvckIng,2017,7
53.348124,-6.256211,OMZ6WpjlFqZLPvm3YZXNaA,2011,3
53.348124,-6.249660,IKFBghjzvo4gvsBE6P79VQ,2017,5
53.348124,-6.249415,ElW0hkkWmBXpItrgFFb1tg,2014,5
53.348125,-6.251510,_vKnXE5FQe3P-tJnZmfsAQ,2014,6
53.348125,-6.248463,cLni4u-yy-TYhB5AToTbeA,2017,5
53.348126,-6.249522,sRskZGiRnJHZ4pXRMQCieA,2012,7
53.348126,-6.248497,jjeFsEpthCl29OXjlyjUtw,2017,7
53.348126,-6.248526,Wi-cowuZGr7J7qpbT9gB1Q,2014,6
53.348126,-6.248452,GjW3zHXheJ0NMNsxFmBoPA,2009,6
53.348128,-6.248459,1DycoDqlvBAQnXKhmMmOpw,2009,7
53.348129,-6.249835,px47aDHlnJ6c8s0RGnkEMA,2014,6
53.348129,-6.249855,UcySfaY67x3fjgxdJKuRZQ,2010,10
53.348129,-6.248463,26nGEb9lwrRzfR3oLzJzcQ,2009,3
53.348130,-6.248502,Nw0WnwPWAow5M_Pp8D5tng,2009,6
53.348130,-6.248530,7fE7msZvf97SqxVz_gaGIQ,2017,5
53.348131,-6.256200,sNsGlDoCxmbA-lVj6JauTg,2009,6
53.348132,-6.249817,im2V54jPJ4zID870639Yyw,2017,5
53.348132,-6.254876,mjjdVX0lrvoupJqtyd5giQ,2009,6
53.348133,-6.249606,KPHffTVcu-oBQSSkzUlBDQ,2012,7
53.348133,-6.249534,a7DcJ7baAwZ4mtw8MnbTUQ,2009,6
53.348133,-6.248534,upwIewBnarJlAeESKARgYA,2009,7
53.348134,-6.248522,yX7fxj-d8GUVMfv9MJE_bw,2009,3
53.348134,-6.250027,YVootU1-i64jebgLUOdlnA,2017,7
53.348135,-6.250021,oO7zWeDFfmASgm19CVTx7A,2009,9
53.348136,-6.256364,19q8ngxvYTMOL9QS75y2rQ,2014,6
53.348136,-6.249572,V2uIBA1oidXQp9VBe1ELMA,2014,5
53.348138,-6.256307,nNYkzXnKcHS0STFSvTl4RA,2009,3
53.348139,-6.256323,QCpcfeP-HMzoUN_loGSGjA,2009,7
53.348139,-6.249683,PgyZ4TfIeok-2z3vn9zWGg,2012,7
53.348140,-6.248707,OPvn2GOGeeB6U4PQt6ZoPA,2014,6
53.348141,-6.256186,srcoyAXiAbNTAA6zUhVQBg,2011,5
53.348142,-6.249612,OhJ9pND5glUNnh-jhsP2ew,2009,6
53.348142,-6.250045,VfS0rANNzZxnsxCqlp8hOw,2017,5
53.348143,-6.250194,Hlyz4bhEnZVlyP_D6XBYLg,2009,9
53.348143,-6.250046,knp5eSsbvMf60QomIPu34Q,2010,10
53.348143,-6.248709,pgRadeN7BjLBcipuKfEDgg,2017,4
53.348145,-6.250217,dEUpi6YvCCUXXY485T_cgg,2017,7
53.348146,-6.248719,eAn2-9ATWreNhCT12ijnwg,2009,6
53.348146,-6.248709,43CWYlJAdJ47YUCWf7M9nA,2017,7
53.348147,-6.248706,2ruc1h8e44S0I2BrDqUi_w,2009,3
53.348148,-6.256227,Y9xEaVlMDr8Mw2vQWXa0Ow,2009,3
53.348148,-6.248741,f_g8We6CO4p0bB8R3USXEA,2009,7
53.348149,-6.250334,KEAdjRmHidhSxZ9MDlWY_Q,2009,9
53.348150,-6.250192,T2tkdZQDnwi0DsPdKnStxA,2017,5
53.348150,-6.256244,cUUZgQ-OBubBsqcDmNlmYA,2009,7
53.348150,-6.250207,yyybh87zLgZBZ8QUkGYxbg,2014,6
53.348150,-6.249837,5M-ePOLQWda6vD_5iI38xg,2012,7
53.348152,-6.255984,hR-ohnM4_BJS0LL1WBVjYw,2011,3
53.348152,-6.248855,9tPm14olxpYq6KZfXgYl1Q,2014,6
53.348153,-6.254930,csFt_eTgD92wzvm4XC-GvA,2017,7
53.348154,-6.250364,-2Kg3ibKpmQrja_fpJwvcA,2017,7
53.348154,-6.250221,fR0cvL2cPTKW8OjgpDz12g,2010,10
53.348156,-6.248877,ZaPEI2FAh-l8D-xLfdnCXw,2017,4
53.348156,-6.250482,slflkK7GaDWMnvFcrPTh_g,2009,9
53.348156,-6.256200,EANJgbO5rmO0v6YWLcPy4w,2014,6
53.348156,-6.248854,jrxXoLsE9OeBjqd6OJQ5cA,2009,7
53.348157,-6.248863,R9TWaBnVQ-dbVIIe2md6JQ,2009,6
53.348157,-6.250331,sPi67lhoxZH2tMIQqeMoRw,2017,5
53.348157,-6.251549,OZ3yXOwilQgBQo8BGKXDjw,2009,6
53.348158,-6.248849,O4n78D_ozvlm6hoU_96jtg,2017,7
53.348158,-6.249840,Y9e4dUMn8VbNGS_Xv2EZRw,2009,6
53.348159,-6.256268,e8tzVxJ7fLBrvA7LPXYN5w,2017,5
53.348159,-6.248890,DT4wa0wSCKzMWuqi0F99fg,2009,3
53.348161,-6.251508,Afg99lAuVYnK6_9gBx43Kw,2017,5
53.348161,-6.248999,88OAin69hTlmTYaACTrISA,2009,6
53.348162,-6.250024,2itPabTGI3MbHYx4RKzLuw,2012,7
53.348163,-6.250508,VlAh4cYK6vWkgYdO9jDcPw,2017,7
53.348163,-6.251507,idXrKpqZgNKI2FUHyRnpVA,2017,7
53.348163,-6.256023,1Xtz1AGalOr5Ch24pQlqXQ,2011,5
53.348165,-6.256188,zKBDYHRSls2M8hTIA4mbPg,2014,5
53.348165,-6.248986,mFxYqoGWCPnMQgu8JZgihA,2009,7
53.348166,-6.250427,zcpgxymqGjmDueKkjDdx7w,2010,10
53.348167,-6.250011,0g4xllQCZh9rGgl1vaF74A,2014,5
53.348167,-6.251417,lURfz23GYmmYB2bTI-HJSA,2014,5
53.348167,-6.248981,Md7Qi7mo3BUOEyR4JIgukQ,2014,6
53.348167,-6.249003,U3OraZ3c3KZLeXxQf3QWoQ,2017,4
53.348167,-6.255917,ZpKqyR1wjuxrp5Jou7zTCg,2009,6
53.348168,-6.248987,_SNeuJlkrEigL8T0_IuCvw,2017,7
53.348168,-6.256070,Ag290XjwAciaZHkj-L2few,2014,6
53.348168,-6.249010,p-83MhxigwsdOawHVkvhHg,2009,3
53.348168,-6.250528,hAdUT4TE7phvD39O2itiDQ,2017,5
53.348169,-6.251456,buznoMiJRjDjSkeQLRvc9Q,2014,6
53.348169,-6.254889,JKENPFf7Y5x0qzIM0_NR4A,2009,9
53.348169,-6.250003,LEj_pKxRU3l0e2LOhhmNwA,2009,6
53.348170,-6.250638,tJ90vM-4qVDoF2ZMeM5Cdg,2009,9
53.348170,-6.250543,aVG5ycwq9dToXTURCw27mg,2010,10
53.348171,-6.250656,oFpTbizB70YTB49QKk5fYQ,2017,7
53.348172,-6.255828,ENerudlsSoly5hLHhMs30Q,2011,3
53.348173,-6.256018,g9na9832zz8WPXF1LzBlxg,2009,3
53.348174,-6.249113,UcdYNJxOOykA-nDJbG9YwQ,2009,7
53.348174,-6.256084,JlBkZta4d2T7ADjo-m3Vbw,2009,7
53.348175,-6.250222,cfzdzH84O1286OsLgiPwfQ,2012,7
53.348177,-6.249124,THKC2jePwH7qXIlEby2qAA,2009,3
53.348177,-6.249118,40PYkJkTdvnGrqJguXZdEg,2017,7
53.348178,-6.251351,YocXUkhPZGMZJJIteS4GEA,2009,9
53.348178,-6.250681,2mx_iYPPwidh8EtdDph2iA,2017,5
53.348178,-6.249143,XKieatNYKO8-xBab-hq9FQ,2017,4
53.348178,-6.249141,EZK2d64iZWLUkA1kei8lmQ,2009,6
53.348179,-6.249161,zl5bdvuqooE4W0EBcvF6ng,2014,6
53.348179,-6.250378,o3nCPR9ZmWR0do2jJyxKoQ,2014,5
53.348180,-6.250793,-hpT1a5G2KnDV99abpuxUg,2009,9
53.348180,-6.250692,Q5lDJXe5lHewmrnsWy77IA,2010,10
53.348181,-6.250832,JnX30RQViKcKzBf0TjiZoQ,2017,7
53.348183,-6.255862,LrtmFrfbuiYfdRx9CjaesA,2011,5
53.348184,-6.251439,BpXeoTtoXRnsPt_fYmmtYQ,2012,7
53.348184,-6.249265,sZEqKoH3BNkKBWF75lHbJg,2017,5
53.348184,-6.249235,TcS4JIaMYH_4KuNzEynx_w,2009,3
53.348185,-6.249278,1wogd-4p1Y-NDks3f_wgLA,2009,7
53.348185,-6.249274,i9Nlv1iInj6obHETh-xKgQ,2014,6
53.348186,-6.249295,q7ZgXU2-OZl7sTtOjkD9SA,2009,6
53.348186,-6.255928,V0Lo2jm5qoJuWy5MLNg_1w,2014,6
53.348186,-6.249256,gXUGUrD0F8RkC3ktMAk-yg,2017,7
53.348186,-6.255738,TVMqfyVI5ceFI3lzna5SfA,2009,6
53.348186,-6.250491,4I7mYppEvfECj1J10VQqkQ,2014,5
53.348188,-6.250380,GSzIs6ObV6djpwL2vsqX7w,2012,7
53.348190,-6.256112,y_7JVnb_eOo6eD_vVIYH9A,2017,5
53.348190,-6.250849,m-t3f4SDbFMD8bDlEHLvwg,2017,5
53.348191,-6.251282,X9JvT2cfZ5kmWLIfwVPwAA,2009,9
53.348191,-6.250854,KTkMamkMLVDnqmo5XphZJw,2010,10
53.348192,-6.250993,sfRBzWiSciiLoRFfpLOhZw,2009,9
53.348192,-6.255677,QvblCtKn7emo8SiMBbL2jA,2011,3
53.348192,-6.251012,DhkwSA-JndqTK-EMlSjC2g,2017,7
53.348192,-6.255860,56IT8NK70N9iFKpJ5ZNpRg,2009,3
53.348193,-6.249425,BGp9ntXTWZlVdTO1i0gKwA,2017,4
53.348193,-6.250591,SFa3Pt5obySKC0_UDWtBBQ,2014,5
53.348193,-6.250470,3JjkdNPcRukZA9sOXwKkAw,2012,7
53.348194,-6.251458,hQRivkZVEN4tZUFtBSXjoQ,2017,5
53.348195,-6.251459,CHdrP-xrPCYWkkO0gasMng,2017,7
53.348195,-6.249425,opUF5WYWP6qmbEGIi-Myow,2009,7
53.348195,-6.249404,yrhd2eWLZxQpCga-xmb8cA,2017,7
53.348196,-6.249435,tbY93kWHCvEW9xDRIl9cCg,2009,6
53.348198,-6.249564,Re77ibBDieUCDlMryIPSLw,2017,4
53.348199,-6.251157,v7aM_efKdihvYVhohfeDTQ,2009,9
53.348199,-6.251195,AifJOLAEUW5C5qFeZ91m2Q,2014,6
53.348199,-6.251006,EQ4JrU3h4_c9NiEwbkwW3Q,2017,5
53.348199,-6.249443,9q8XyfJ05SQjp_IES3pOxQ,2009,3
53.348200,-6.255720,obeAe_LHyBiNCRmqnMxYvw,2011,5
53.348200,-6.251003,r5D2r1om-dqTPoYcEiJj1A,2010,10
53.348200,-6.249450,chmJd3424NgK836ibyqzRw,2014,6
53.348201,-6.251256,imahEfLFD-CnEg3Z2ln-HA,2014,6
53.348201,-6.250538,-1Al-vDNrbAl-_Wy5MMQOQ,2009,6
53.348202,-6.255921,Gdeu7XumEzjfWGiCc102pQ,2009,7
53.348202,-6.249703,yR8g38qKkOZijmlEzycyJw,2017,4
53.348203,-6.255591,TdTFMaTvq4coB4uVvr_TXA,2009,6
53.348204,-6.251170,UNTcNuEjZIgQgj3eJXyHbA,2017,7
53.348204,-6.249551,7G9Rvg1aP4ax225L1EVZiA,2017,7
53.348205,-6.251366,LXiZnowUN68QhdceuSv-RA,2014,5
53.348205,-6.250650,eka2AXQaMpKJs5IxjTEJWg,2012,7
53.348206,-6.249580,IGcntIet4CiZPZWZfPEgow,2009,7
53.348207,-6.249844,zJBzCUw1htMif98Jg1X1qQ,2017,4
53.348207,-6.254929,0tNGQO4zS3fGBDdhVByQsA,2017,7
53.348207,-6.251157,1o4_OQQcG6lIR0GZIhxmsQ,2017,5
53.348207,-6.250689,yeWEA4IWBs8PhG8XZ-c-Zw,2009,6
53.348208,-6.250817,aRiHBHBcjJN_Mn_CoM2k3A,2014,5
53.348208,-6.249581,WHgARcgjs3vOu8ILZpcv6Q,2009,6
53.348209,-6.249591,VPhscqR2xX52ySVGrU4vaw,2009,3
53.348209,-6.251372,1CyeDABiUIeMsRK67iKdcw,2012,7
53.348209,-6.255733,S67HT8RhtOU6J5dSRTkFag,2014,6
53.348210,-6.249590,u4n3X8UIWnCU3CBbnZs9Xg,2014,6
53.348210,-6.255719,EesW0pIiyxmvDA74iyR4tw,2009,3
53.348210,-6.251637,IZD1X0Rt1kb5XdX7Fr1bNw,2014,6
53.348211,-6.251429,WE0ATWl-PQb1mk5kvIEt0A,2009,6
53.348211,-6.249985,_mGiiHhwsJGMhrxe-9kC7Q,2017,4
53.348212,-6.255527,D6XGgs2YPpWnzdgGXFRddg,2011,3
53.348212,-6.249691,8SMRk9EE4ZWWlFXaE2Wtbg,2017,7
53.348212,-6.251394,gvm8pJoFB2u-fkaf4V5X9w,2017,7
53.348212,-6.251389,fa27vTd1h20a_bDDt3UFwA,2017,5
53.348213,-6.249731,mOYX6farAiHU2XkckHcF0w,2009,7
53.348214,-6.249672,eD0-neXhiBOgR1oNjPoqYg,2009,3
53.348214,-6.251322,FmNZuFXKlhdRxF3pkGcHyg,2017,7
53.348214,-6.250818,OFAYycdhzqorcbSAhCCELw,2012,7
53.348215,-6.249721,fJBzyvqCRWOcTeEH-wCijg,2009,6
53.348216,-6.250858,16OoBQm3cICd95BHlEMBbA,2009,6
53.348216,-6.251309,_fT88nNGRmQ1cX9vNbUi6g,2017,5
53.348217,-6.255578,zqlXEkd1pbzQm8jjH_DApg,2011,5
53.348217,-6.249728,LYHYuhzUoia_wSbnnwKG9g,2014,6
53.348219,-6.249854,C508LVQ1EhW-7D06Fqu58g,2009,7
53.348219,-6.251674,r4dIjHWtF97NlXeWonOtBA,2011,3
53.348219,-6.249833,CC7uNrNIsMt7Ckcy5FJt0A,2017,7
53.348221,-6.251385,RzyCGfk-s77X3OzNVfGWRA,2009,6
53.348222,-6.249857,qkdm532bHF-SRg-SPMDSig,2009,6
53.348223,-6.255964,psHuZcS4Y1OB9Q_YOj4BvQ,2017,5
53.348223,-6.250983,_W9BGPEIyc_cQChCyyLviw,2012,7
53.348224,-6.249869,OADoSNyjUHWhu_1MpF0HRQ,2014,6
53.348225,-6.251294,mJuKJfwZJB-ARFKHHzAFoA,2012,7
53.348225,-6.255428,gJWFcxXSb6MkQyzO3YV1pg,2009,6
53.348226,-6.249985,aYa8Ypp1xSivYUAkZ9WKaA,2009,7
53.348226,-6.251026,bk4Y0jdVTPL2LcRW1Ed0aA,2009,6
53.348226,-6.251040,SN9w2quZwSU_znHXrzwn5A,2014,5
53.348228,-6.251299,fkBApHXLxd3x5u06m_B0cQ,2014,5
53.348228,-6.249852,1xF_m6_r0mEJyWEdy0D-DQ,2009,3
53.348228,-6.249977,plLHkvIvqzescLN6McR-ZQ,2017,7
53.348229,-6.255580,EsspaUyglhjBEQ0Ziz0U4A,2009,3
53.348230,-6.251139,k4B0xRusz2gC-TiCbuFjdw,2012,7
53.348231,-6.255385,q6L1ODmQaimWT1jlp4CaoA,2011,3
53.348231,-6.249998,uZn2UvwSu79pqD6nHSJpPg,2009,6
53.348231,-6.250010,SVLeqMi8FdRkqZ9PJc0_BQ,2014,6
53.348232,-6.251142,KbbzPFYM-eCk93GZWq_TMw,2014,5
53.348232,-6.250106,pQsnq29fMQ6KIh4yAh_XVw,2009,7
53.348233,-6.251288,sVtPBm91kAGb2uIZ9LB2fg,2009,6
53.348234,-6.251667,1eDkAiaz7MtxX3g6a0lBFA,2011,5
53.348234,-6.255756,pjlWCxcclg_GdHozeGNriw,2009,7
53.348235,-6.251192,TPWXpqP7-7qz6XNV4TY1dA,2009,6
53.348235,-6.255428,I-gOJneReOohQff_wghrKg,2011,5
53.348235,-6.250134,d3kwOAh0Y_0AkoVnlUDgog,2017,5
53.348238,-6.255322,OVJBCa508IOfo6VHlGOCPw,2009,6
53.348238,-6.250121,J7Pou0zachgKRh5W8FA2_Q,2017,7
53.348239,-6.250117,tu8aGdQAdhLBCiXjFa_SqQ,2009,6
53.348239,-6.250009,B0xfIBjC9QAeEm3BZEEpFg,2009,3
53.348239,-6.250143,Nz3dEJC6TzjZGcqgWKTrwA,2014,6
53.348241,-6.250268,p3LusqomehQ661kEh15dPw,2009,7
53.348243,-6.254848,k4gE7THJEqkqNq7SrasRhg,2009,9
53.348244,-6.250283,GDlFDVJDaA2IN5FrGjy3Gw,2017,5
53.348247,-6.250115,3095KhHcgGDgFHa_IBOByQ,2009,3
53.348247,-6.253822,wy-rwBkYjgdXdsXmIZlmyQ,2009,9
53.348247,-6.250274,KPNc_-pV-h9NV0swGejaCw,2014,6
53.348248,-6.253575,_sg1UlsvtHlTO1_xgHJBDg,2009,9
53.348248,-6.253885,5Sq35fgtbUKdy2NZhJVUiA,2009,9
53.348248,-6.250257,gCMkpsKbuBoUZyiBr5xuUQ,2009,6
53.348248,-6.250267,NS0Q7qqdvBK1obFFsx_0Zg,2017,7
53.348248,-6.252600,GGGf0uMbNXpOgpKavqzowA,2011,3
53.348249,-6.251623,Evr4_xjHmOopt4S5sMD-cg,2009,6
53.348249,-6.255248,6R8ZeqEPhf-infBhUgvT9A,2011,3
53.348250,-6.251887,DdrfbScEI2Aod2czFL1JPw,2011,3
53.348250,-6.253411,oPuAYFLcDV659KPivfuHTA,2009,9
53.348250,-6.254089,GxZ-Glld0lvr0wqh_RZ7iw,2009,9
53.348250,-6.251924,SI35btkjK1dr7buaPgjcNw,2011,3
53.348252,-6.250442,LarUwHpNWGnxch9RRps7HQ,2017,4
53.348253,-6.254231,UaluwlhRayiO8YxF00Igtg,2009,9
